label   text_a
0   收到 了 一个 20cm 的 miku 手办 
0   那种 挣扎 那种 绝望 放下 可乐 立地成佛 
0   之前 问过 我 几个 问题 问 了 啥 我 都 忘 了 
1   振翅 海内外 航展 送 英雄 驰援 武汉 
1   埋头 钻研 默默 奉献 让 千百年来 中华民族 的 飞天 梦想 从 遥不可及 成为 现实 
1   白象 居 的 烦恼 并非 孤例 
1   我们 期待 的 智慧 生活 越来越近 
1   让 民生 福祉 达到 新 水平 让 老百姓 生活 
1   近年来 为了 推动 器官 捐赠 依法 依规 开展 
1   默默 奉献 辛勤耕耘 用 行动 诠释 着 生命 的 意义 
0   原因 是 我 读 不 懂 中国 字 刚刚 查 了 一下 比特 币 的 百科 
0   如同 越共 一样 我 也 不 知道 越南共产党 什么 情况 
1   物业 等 管理方 为何 没有 早点 出手 制止 
0   盆是 个 什么 计量单位 吗 几天 下午 写 两题 打 一会儿 游戏 写 两题 打 一会儿 游戏 
1   之后 我们 有幸 看到 了 这个 故事 的 前 传 
1   还会 有 哪些 新 惊喜 
0   贵而 无用 的 机械 键盘 贵而 无用 的 游戏机 
1   成为 各种 重大 活动 的 礼仪 曲 开场 曲 或 结束 曲 
0   国内 的 动画 早期 应该 比较 子供 向 
0   我 的 哔 咔 至今 打不开 只是 个 摆设 
0   找点 简单 的 东西 稍微 吃点 不吃 太饱 就行 
0   比如 文学 和 艺术 比如 正义 和 公平 的 存在 
1   辛亥革命 没有 改变 旧 中国 半殖民地 半封建 的 社会 性质 和 中国 人民 的 悲惨境遇 
1   这是 一种 怎样 的 体验 
1   肝 肾 眼角膜 为 7 名 病童 带去 了 希望 
1   黄文秀 一个 熠熠 闪光 的 名字 生命 短暂 却 如夏花般 绚烂 
0   而且 圈外 对 圈内 不甚了解 然后 就是 误会 与 骂 战 … … 
0   确实 有 星星 耶 呃 啊啊啊 啊啊啊 
0   但是 我 已经 刷 了 牙 了 但是 我 饿 了 
0   价格 可太怪 了 price 嗯 一个 人 的 price 
0   正在 门口 坐 着 看 鸡 喝完 这杯 咖啡 就 去 写 论文 
0   我爸 每次 问 我 要 不要 我 : 嗯 嗯 啊 啊 嗷嗷 
0   我 是 先试 了 一下 比如 啥 mp4 
0   而且 不像 生物 那样 具体 前沿 的 我 就 
0   我 这 周连团 建都 推掉 三个 了 我 天天 在 通宵 & 摆烂 
0   刚刚 说 得 确实 有点 冲 了 现在 思维 确实 很 理工 了 
1   铭记 是 我们 对 英雄 诚挚 的 礼敬 
0   在 大家 的 配合 和 帮助 下 我能 较 快 地 学习 如何 做好 一名 班长 
1   就医 消费 文娱 办事 等 高频 事项 和 服务 场景 
1   所谓 盟友 其实 更 多 是 服务 于 美国 霸权 利益 的 棋子 罢了 
0   但 我 逐渐 意识 到 每个 人 都 是 众人 中 的 一个 
1   是 市场经济 中 的 关键 和 特殊 人才 
1   为了 小家 的 一 已 私利 罔顾 大家 
0   现实生活 找 不到 身份 认同 为什么 要 靠 这种 方式 找 身份 认同 捏 
1   加码 县域 富民 产业 让 农民 能够 分享 到 更 多 产业 增值 收益 和 发展 红利 
0   其他 的 我 都 届 不到 上课 了 我 消失 了 
0   感觉 你 应该 知道 
1   高高飘扬 在 天空 不由 地 想起 了 共和国 的 种种 磨难 
1   在 成都 大运会 女子 10000 米 决赛 中 
1   统筹 推进 政治 安全 国土 安全 经济 安全 
1   有人 开玩笑 说 曹县 的 崛起 00 后 功不可没 
0   江夏 一中 花园 旁边 走廊 上 你 叫 我 名字 的 那一刻 所 决定 的 吧 
1   从 摆满 精密仪器 的 实验室 到 推广 农业 现代化 的 田间 地头 处处 都 有 科研 工作者 的 身影 
0   重读 一下 自己 发 的 癫 发现 有 的 已经 看不懂 了 
1   最有 说服力 的 教科书 
0   我 假装 原谅 她 还 算 体谅 了 我 要是 干脆 不 原谅 
0   好 充实 的 上课 回家 吃饭 聊天 睡觉 
0   当时 太小 了 可能 也 不好意思 告诉 别人 
1   你 就 能 真切感 受到 比 气温 还要 热烈 的 旅游 需求 
0   嗯 翘 了 辩论赛 讨论 完毕 感觉 赢 一半 了 ( bushi ) 
0   本来 准备 九点 起来 的 现在 还 没起 
1   孩子 上网 课 需要 手机 我 不 知道 他 拿 手机 看 直播 还 打赏 
1   成为 鼓舞 和 激励 中国 人民 不断 攻坚克难 
1   照 出 世间 百相 
0   lgbt 矫枉过正 中立 人群 遭到 攻击 
1   第四张 海报 主题 是 为 你 守护 
1   积极 组织 开展 应急 演练 等 充分 用 好 争分夺秒 赢得 的 宝贵时间 
0   呸 morning 起得 好 早 啊 你 
0   whatever 看 今天 的 微 信步 数好 眼熟 
0   哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈 真是 奇怪 的 季节 
0   十点 半 或者 十一点 下班 应该 是 
1   气焰 何其 嚣张 
1   并 向 全世界 推介 过 这个 充满 童趣 色彩 的 小 村庄 
0   辱 男 和 物化 男性 那种 的 是 吗 
0   伸到 我 私密 处 生理 上 有 不适 
0   最后 还是 说 了 很多 话 好 [ 鼓掌 ] 
1   每当 听到 这首 祖国 不会 忘记 多少 人 的 心里 
1   发挥 典型 带动 作用 
1   一些 人 可能 有 这样 的 感受 想 在 家门口 
0   最近 好多 人问 我 关于 微信 小 程序 / 笔记本 选购 / 下载 软件 / 硬件 故障 一系列 奇奇怪怪 的 问题 
0   我 回去 想 找个 东西 给 你 瞅 一眼 
1   第二个 必须 必须 团结 带领 中国 人民 不断 为 美好生活 而 奋斗 
0   ＃ 武汉 疫情 哈哈哈哈 哈哈哈哈 我 昨天晚上 已经 知道 了 
0   [ 混合 消息 ] 浪 了 一 下午 刚到 家 
1   冠军 就 在 眼前 
0   我 在 说 什么 anyway 不要 太有 压力 
1   抗联 将士 用 鲜血 染红 了 东北 大地 
1   自己 不 拼 对不起 这片 土地 
1   还 剩 100 天 他们 将 继续 做好 最后 阶段 的 训练 备战 冲刺 
0   你 在 下面 可以 看到 更 多 抱团 的 女权 
1   用 一根 旋转 洗衣机 排水管 就 能 实现 
0   我 觉得 有没有 可能 是 就是 你 之前 不是 说 无论如何 都 看 不 进去 书 吗 
0   九点 地铁站 我 还 在 当力工 我 今天 高跟鞋 走 一 下午 
0   不 记得 了 觉得 蛮 好 的 就 用 这个 了 
1   这样 的 绿化 不仅 破坏 原有 的 生态环境 
1   吃 田螺 时 将 螺壳 吸 在 嘴唇 上 
1   假期 多 课少 
0   中间 有 10min 课间 中午 12.15 下课 
0   别 再 想 这些 无聊 的 事 了 好 吗 
0   今天 还 没 写 完 你 作业 也 太 多 
0   看到 这 一幕 我 才 意识 到 今天 是 周末 
1   共识 不断 压缩 甚至 出现 最 自由 的 共和党人 也 比 最 保守 的 民主党人 大大 右倾 
1   他 的 坚守 和 奉献 是 无数 航天 英雄 辛勤耕耘 
0   糟 了 whu 塌房 了 这下成 招生 减章 了 
0   学到 新 知识 的 感觉 不会 的话 或许 想 办法 自学 一下 
0   我 找个 网友 问 一下 挖矿 是 调用 计算资源 去 运算 一个 复杂 的 数学 问题 
0   不过 用 这种 的 人会 问心无愧 吧 
1   要 能 坚决贯彻 执行 党 的 理论 和 路线方针 政策 
0   我 最 舒适 的 时候 是 写 代码 大 作业 / 代码 实验 的 时候 
1   安徽省 蚌埠市 固镇县 石湖 乡 公益 电影 放映员 万里 这样 说 
0   想 谈恋爱 的 时候 发现 我 又 不能 变出 个 帅哥 来 
0   拓展 坞 这 玩意 不 便宜 北京 的 生活 咋样 277 
1   要 保持 宏观政策 稳健 有效 继续 实施 积极 的 财政政策 和 稳健 的 货币政策 
1   历史 充分证明 中国共产党 和 中国 人民 不仅 善于 打破 一个 旧 世界 
1   其实 不是 特效 也 不是 杂技 而是 贵州省 一项 非 物质 文化遗产 
1   20 多岁 的 陈 江山 因在 工地 上 弹 古筝 而 意外 走红 网络 
0   如果 你 在 里面 帮 我 问 一下 家长 能 不能 进 
0   这个 真的 很逆天 去 公众 号 看 就 知道 了 
1   奉献 有大有小 只要 真心 奉献 赤诚 奉献 
0   我 以为 有 什么 我 不 知道 得 梗 
0   但 我 也 不想 因为 你 站 在 那边 而 批判 你 
0   不过 我 确实 想不到 区块 链 如何 发展 … … 
0   听说 这个 好像 是 法学 / 政治学 的 必读 书目 
0   什么样 的 人 都 有 玩 原神 的 原神 是 海纳百川 的 
1   有 的 地方 城市绿化 与 规划 发展 不 同步 
0   涂成 自己 喜欢 的 小人 也 就是 这个 表情 
1   敢于 啃 硬骨头 敢于 涉险 滩 真枪 真 刀 推进改革 
0   不是 没 铁丝 要 remake 吗 你 说 已经 做 了 一半 吧 
1   3 一定 要 创作 出 一首歌 展现 这个 勃勃生机 的 时代 
1   他们 从不 放弃 任何 希望 
1   羲 和 号 升空 中国 正式 步入 探日 
0   为什么 我要 离开 的 时候 他 提示 我 
1   这是 一个 很 重要 的 里程碑 
1   在 全面 建设 社会主义 现代化 国家 新 征程 上 
0   后面 那个 笔记 我刷 到 了 跟 我 那个 读 不 懂 喵 如出一辙 
1   处理 个人信息 相关 民事案件 适用法律 若干 问题 的 规定 
1   城市绿化 的 初衷 不是 统计 报表 里 一串串 漂亮 的 数字 
1   二十多年 前 我 的 命 是 武警 消防官兵 救 的 
1   1997 年 出生 目前 是 南京医科大学 第一 临床 医学院 2020 级 麻醉 专硕 研究生 
1   让 孩子 用 手指 和 眼睛 的 活动 
0   还是 得 指望 去 学校 确实 是 一盆 
1   快速 锁定 相关 账号 和 资料 信息 
0   看看 是不是 我脑 补 错误 有 一 说 一 
1   她 边 摆摊 边 写作 
0   来 着 12 点整 的 打卡 睡 了 吗 277 
0   甚至 有颗 星星 在 旁边 昨天 是 关 窗帘 的 时候 瞥见 的 
1   心 相连 情 相拥 爱 相通 成为 我们 战胜 疫情 的 强大 底气 
0   认为 女真 发展 不 起来 的 原因 是 女真 地盘 小 
0   收货人 : 王权 手机号码 : 15271921997 
0   已经 看到 三个 69 了 我 再 问问 应该 还有 更 多 
0   没有 动力 * 打开 bgm 尝试 进入状态 * 
1   其中 湖北省 全天 作业 环卫工人 超过 8 万人 
0   389 个赞 的 热评 可见 你 觉得 他 是 伞兵 
1   4 卖菜 阿姨 画 油画 保洁员 画 黑板报 
0   还 没整 完 我 做到 了 
1   新华社 记者 邓华摄 钱彤 李洁琼 9 月 25 日 
1   为国分忧 顺应时代 发展 勇于 拼搏 进取 
1   谈到 未来 小朋友 眼中 有着 掩藏不住 的 对 科学知识 的 热爱 
1   2021 再见 
1   凳子 姑娘 参与 疫情 防控 志愿 活动 
1   不 求 回报 的 公仆 本色 
1   锻炼 自己 的 机会 当 志愿者 感觉 是 一件 很酷 的 事 
1   却 也 常常 要 面对 挫折 的 考验 
1   更 传递 着 古 与 今 的 梦想 接力棒 
0   说明 你 情商 还 可以 人际交往 还是 会 的 
0   我 社团 在 团建 套餐 里 12 瓶酒 
1   每 一个 孩子 的 成长 节奏 都 应当 被 尊重 
1   数据 显示 今年 共有 来自 127 个 国家 和 地区 的 近 3000 家 参展商 亮相 进 博会 企业 展 
0   踩点 了 而且 我 何德何能 [ 混合 消息 ] 
0   哈哈哈 哈哈哈 哈哈哈 哈哈哈 网购 の 大 失败 
1   其中 前往 清华大学 等 名校 16 人 
1   充分发挥 党的领导 政治 优势 把 党的领导 落实 到 党和国家 事业 各 领域 各 方面 各 环节 
0   喝咖啡 会 折寿 吗 有 咖啡 习惯 的 人海 了 去 了 
0   这是 人间 的 花 吗 你好 悠闲 啊 
1   意义 重大 而 深远 
1   历史 不容 戏说 
1   如果说 网暴 是 一群 人 对 一个 人 的 攻击 
0   这 也 太 几把 牛 了 我 不 懂 但 我 大受 震撼 
0   继续 加油 吧 是 干巴 爹酷 哒 sai 
0   像 智力 顶尖 的 那些 男性 一样 而 一些 女性 厌恶 于 企业 招收 男性 的 惯性 
1   站位 就 高 了 心胸 就 开阔 了 就 能 坚持 正确 政治 方向 
0   你 也 睡 啊 
1   老大爷 手机 被 气球 带上 天 他们 来够 
0   强迫 自己 睡 了 我 昨天晚上 也 是 将近 三点 才 睡着 的 
1   要 讲求 政策 策略 但 我军 必须 做好 随时 打硬仗 的 准备 
0   就是 平时 聊天 的 时候 会 一起 讨论 一些 问题 
1   吃货 奶奶 的 视频 老年 少女 开开心心 喝 可乐 
1   再 回 看 11 年前 的 事发 现场 视频 
0   我 现在 是 真 呆 b 我 现在 啥 也 不敢 猜 啥 也 不敢 做 
1   时钟 拨 回到 2003 年 10 月 16 日 
1   每 一个 你 的 努力 付出 请 整理 好 心情 
1   中国 氢弹 之 父 于敏 曾 说 
0   北师大 不收 狗 是 我 高攀 了 107107107 
1   他 两次 作为 武警部队 代表 参加 约旦 
0   明天 开始 去 店里 打工 六点半 要 起床 
0   你 只 关心 你 那 一片 净土 觉得 我 叫 的 太 大声 了 
0   听 了 就 犯困 ( 虽然 确实 是 数学课 ) 
1   并 督促 网站 平台 取消 诱导 粉丝 应援 打榜 的 产品 功能 
0   你 不是 计科 的 吗 无所事事 的 本科 崽 
0   早穿 棉袄 午穿 纱 
0   我 不 知道 怎么 编辑 个性 签名 了 
0   物理 该 怎么 教 啊 困惑 初中 高中物理 都 不会 教 
0   我刚 回寝 200 等 我 听听 你 在 说 什么 200 
1   引入 社会 专业 力量 拓宽 暑期 托管 服务 和 管理 渠道 
1   这么 多年 过去 了 
1   陶宋 向 公司 汇报 希望 食堂 从 老人 那里 定点 采购 蔬菜 
1   我们 不禁 要 问 是 什么 让 城市 越发 迷人 
0   那门 课 我 水 过来 的 这个 口味 的 咖啡 
1   树木 存活率 仍然 不高 
0   这个 算法 导论 课 8 周 每周 5 个 算法 题 
0   那 她 段位 也 太 高 了 吧 卧槽 
1   青春 饭 年轻 意味着 希望 和 无限 可能 
0   我 书架上 还有 4 本高数 12 本 英语 
0   i got smoke 动漫 社群 里 充满 了 见证 的 味道 
1   刘 槃 是 已经 保研 成功 的 四川大学 考古系 学生 
0   fgo 里面 的 他妈 被 编剧 配在一起 了 
1   之类 的 说辞 就 能 逃脱责任 
0   密码 WQwq1234567890 这个 填 什么 
1   截至 7 月 31 日 总 申报 量 逾 12.5 万件 
0   我 还 没 吃 家里 没 人 总之 先起 个 床 吧 
0   村里 的 小孩 来 我 弟弟 这 看 他 玩 我 的 电脑 
0   减小 育儿 成本 还有 一个 问题 就是 … … 现代 社会 
0   呃 呃 呃 啊啊啊 啊啊啊 啊 世界 上 怎么 会 有 这种 垃圾 文字 
0   都 不怎么 反感 会 找 很多 理由 解释 来 阐明 饭圈 的 好处 
0   wish you good luck 有 个人 明天 要 去 合唱团 面试 
0   嗯 277 我 还 拉 了 几个 人 就是 上 回 那 阵容 277 
0   超星 学习 通 有 一种 只要 我 打开 它 我 就 想 去 干 其他 事 的 魔力 
1   指明 了 维护 国家 安全 的 主阵地 
1   如果 这个 字 用作 人 名 怎么 读 
0   我 现在 在 省图 什么 叫 捞 个 倒霉蛋 
1   互联网 是 有 记忆 的 
0   可能 后面 碰到 还会 吐口 口水 之前 看 了 几篇 这种 
0   啊 找 不到 了 [ 分享 卡片 ] ∵ 我 
0   建议 先 重启 试试 我 都 不 知道 按 哪个 键 重启 
1   网络 中国 节 · 重阳 董璐 夕阳 无限 好 
0   是 门 数学课 感觉 就是 硬塞 的 而且 下学期 没有 外 教课 
0   学 计算机 的 : xp 
0   有 一种 难以 言说 的 … 寂寥 
1   10 万 只 彩色 气球 腾空而起 
0   省 一大笔钱 耶 昨天 十一点 不到 就 睡 了 
1   自力更生 的 旗帜 一声 是 对 美国 两面三刀 做派 的 无奈 
1   透过 一张 张 图片 一个个 视频 一篇篇 文字 
1   是 鼓舞 和 激励 中国 人民 不断 攻坚克难 
1   新 玩法 比如 通过 官方 直播 等 方式 满足 更 多 
0   他们 只是 在 宣泄 贴 吧 ♂ 🚾 微博 ♀ 🚾 
0   转 8 号线 反亏 1min 摩托 变 单车 
1   许多 人 的 生活 轨迹 因 这场 暴雨 而 改变 
0   or 攒 起来 今天 回家 一趟 我爸 看 了 我 拍 的 食堂 的 图片 
1   青藏铁路 建设者 们 挑战 生命 极限 
1   作为 生活 的 勇士 他们 分享 了 观看 影片 的 收获 
0   普适 计算 智慧 地球 IoT AIoT 
1   神舟 十二号 载人 飞行 的 担子 不 轻 
0   鲁迅 的 围巾 决定 买 一个 同款 在 不 在 在 不 在 
0   算了 我 不 看 没有 修辞 的话 这个 世界 就 完蛋 力 
1   身穿 钢铁 假肢 的 5.12 汶川 特大 地震 的 亲历者 
1   的 视频 火上 了 微博热 搜榜 
1   带 着 专业知识 投身 国家 的 经济 发展 事业 中 
1   这支 篮球队 的 成长 历程 也 并非 一帆风顺 
0   然后 狂飙 五十 页 你 问 她 之前 在 干嘛 
1   老吾老 以及人之老 老有所养 老有所乐 
1   在 袁隆平 逝世 医院 门口 敬献 水稻 花束 
1   作为 一家 企业 收着 顾客 的 钱 却 傲慢无礼 
1   推动 新 时代 党 的 民族 工作 高质量 发展
1   必须 在政治上 非常 过硬 坚定 站 在 党 的 旗帜 下 
1   爱美 的 她 也 挚爱 着 这个 世界 
1   铸就 了 牢记 使命 艰苦创业 绿色 发展 的 塞罕坝 精神 
1   图为 王 兰花 在 社区 工作站 与 居民 通电话 
1   我们 伟大 的 精神 是 各 民族 共同 培育 的 
1   面对 内 无 粮草 外 无 援兵 的 危险 境地 
1   这是 一场 与 生命 的 赛跑 
0   或者 这 一个 针对 裁判 文书 数据库 的 优化 搜索算法 
1   到 时间 了 把 VR 眼镜 摘 了 吧 
0   本来 说 不想 了 结果 在 魏永琪 空间 看到 了 这个 … … 
0   骚包 美女 我 永远 的 wife 我 总 觉得 你 讲 过 这个 故事 
0   男 同志 想 和 我 谈恋爱 了 也 不是 打 直球 
1   每个 人 都 是 生活 的 主角 每个 人 都 是 时代 的 主角 
1   促进 经济社会 发展 增强 综合国力 作出 了 重要 贡献 
1   推动 经济 稳健 复苏 和 十四五 的 顺利 开局 
0   行 吧 听讲 去 了 我们 军理 课 还 没开 呢 
0   军训 服装 _ 战损 版 什么 阴间 滤镜 
0   十六 周结课 十七 周 十八 周 考试 
1   还有 的 城市 不惜 投入 重金 跨 气候区 引种 花木 
1   充实 讲解 资源 创新 讲解 形式 让 讲解 有 趣味 
1   我军 要紧 跟 国家 海外 利益 发展 进程 
0   那个 东西 我 还 研究 过 上次 学长 还 喷 我 
0   气死 了 亏 我 还 写 了 一个多 小时 
0   来 点 抽象 的 东西 妈 的 声音 一 出来 脑壳 一 紧 
1   直到 1921 年 7 月 胸怀 着 信念 
0   毕竟 是 在 武大 不 利用 老师 就 太 可惜 了 
0   你 不 排斥 而且 可以 学 东西 的 地方 
1     前段时间 一篇 清华 贫困生 的 匿名 自白 在 网络 刷屏 
0   还有 30 分 的 题目 不会 写 看能 不能 再 多 摸 几分 
0   你 看 有没有 这个 功能 第一个 试一下 
0   真的 不是 熬夜 被 我 抓 包 
0   不会 真的 是因为 我 没 素质 吧 骂 得 太狠 力 
1   面向 人民 生命 健康 深入 实施 新 时代 人才 强国 战略 
1   在 这个 瞬息万变 的 时代 他们 紧跟 时代 的 步伐 
1   针对 部分 青少年 上有政策 下有对策 
0   看 标题 就 知道 要 开始 对线 了 
1   舒兰市 人民政府 办公室 综合 二 科科长 
1   开学 差距 大 不怕 同学 是 学霸 就 怕 学霸过 暑假 
1   在 中国 这样 一个 地域 广袤 人口众多 
0   我 真的 以为 她 是 学姐 我 不 懂 你 随便 找 陌生人 聊 xp 是 个 什么 动机 
0   还好 哥们 记 的 是 2 方 3 方 
0   可能 大 了 三四 号 那 是 L 码 的 
0   我 今天 一天 好多好多 好多 人 亏 你 还 能 挤进去 
1   需要 提醒 的 是 爆火实 难得 
0   虽然 我 不行 我 上 不了 我 也 不 懂 它 怎么 运作 的 人 
0   ( 所以 计算机 是 科学 ) 我 看 了 一个多 小时 
0   没 看 出来 哪里 难搞 每道题 看起来 都 差不多 
0   真的 吓 了 我 一 跳 不是 讨厌 修辞 
0   不过 毕竟 算是 半个 地头蛇 了 对 武汉 这边 还是 比较 熟悉 的 
0   墙壁 外面 是 敌人 我 将 扛起 法学院 的 大旗 
0   校服 是 短袖 我 都 不 买 超过 一百 的 衣服 了 
1   民间 高手 炫技 的 短 视频 在 网上 走红 
0   道德经 周易 庄子 今天 没课 了 来 看看 器乐 选修 
0   关注 了 这个 up 是 pwj 推荐 我 关注 的 
0   听不懂 跟不上 看不懂 点 起来 就是 卖 苕 
0   肥猪 坦克 小男孩 跳脚 之前 先 把 这部分 改过来 再说 吧 
0   给 你 发 截图 虽然 看不懂 但会 很 欢乐 
1   尤其 是 农村 电影 事业 的 发展 
1   他们 跑 到 灾区 大喊 为 灾区 人民 加油 
1   1900 多吨 炮弹 对 敌军 发起 猛攻 
0   但是 我 不 知道 具体 什么 要求 应该 会 有 具体 文件 下发 的 吧 
1   坚持 独立自主 走 一条 符合 中国国情 的 正确 道路 
0   性 学 博物馆 在 汉口 277277 把 韩祖臣 QQ 发 我 一下 
1   来自 不同 地方 的 他们 相聚 在 同一 间 寝室 
0   最近 怎样 呀 
0   教三 这里 的 桌子 有 陷人 手指 的 小 洞洞 
0   明天 背 两份 在 和 pwj 联机 游戏 中 
0   爽文 模板 了 属于 是 很 离谱 反正 
0   没 办法 只要 他 版本 比 我 高 我 就 死活 不能 搞 成功 
0   质量 没什么 保证 以及 iPad pro 
1   来回 却 得 一 小时 
0   289 当然 我 现在 做百词 斩 的 目的 不是 为了 过 四级 
0   我 偶尔 插嘴 一起 吐槽 那 感觉 挺 奇妙 的 
0   洗个 澡 再 备课 昨天晚上 为了 那个 设备 刷夜 了 
1   每 一抹 正 能量 都 是 一束 温暖 的 光芒 
1   每 一张 图片 每 一帧 镜头 背后 可能 都 有 人命关天 
1   1 还 记得 你 学到 的 第一句 子 曰 
0   而且 上个月 多发 了 700 我 是 一个月 一次 
0   whatever 我 跟 他 才 一面之缘 
0   无论 那段 剧情 跳过 了 都 问题 不 大 
1   印发 人体 捐献 器官 转运 绿色通道 建立 3 年 后 
0   奇怪 的 图 ＋ 10086 倒 是 有 积极 打拳 的 男 的 
0   艹 当 表情 包用 但是 之前 那个 wq2 
0   私密 马赛 并 没有 过于 抽象 因为 我 也 村 
0   这是 人家 掏 心窝子 的话 我 居然 外流 了 
1   呵护 着 华坪 女高 学生 们 的 幸福 
1   人以 人民 为 中心 的 价值 追求 
0   不 习惯 戴 隐形眼镜 我 觉得 隐形眼镜 戴 着 挺 不 舒服 的 
0   资金 支持 在 哪 
0   跳过 该 文件 ( 那 我 后面 那封 怎么办 
1   从 2018 年 起 我国 将 每年 秋分 节气 设 为 中国 农民 丰收 节 
1   为 即将 考研 的 学子 们 加油打气 
0   笔画 太粗 真的 会 觉得 很 廉价 行距 太难调 
0   本来 就 由 性别 决定 了 的 女性 就是 会 对 女权 问题 有 更 多共情 
0   平时 去 哪 学习 图书馆 / 宿舍 / 教学楼 / 咖啡馆 / 有声 or 无声 自习室 等 
0   被 破防 了 可以 来 找 我 我 可以 把 刀子 捅 得 更深 噢 
1   我们 辽阔 的 疆域 是 各 民族 共同 开拓 的 
1   中华 文化底蕴 深厚 余韵 悠长 
0   思维 也 不会 这么 直 的 玩 原神 玩 的 . jpg 
0   就是 各种类型 我 都 看 我 都 没 看 
0   已经 预料到 会 刮断 但是 粘上 就 没 办法 翻页 了 
1   在 周晔 和 同事 们 的 不懈努力 下 
1   毕竟 防止 孩子 的 网络 沉迷 
1   甘之若饴 在 得失 面前 安之若素 在 名利 面前 
0   楠桐 笑 的 我 抽筋 武汉大学 改名 楠桐 大学 吧 
0   马上 考 数据库 年 年 开卷 今年 闭卷 
1   前事不忘 后事之师 
0   打 了 几把 看 了 之后 看 了 会儿 学习 视频 开始 刷 B 站 
0   杨丹 走 了 全校 都 要 开 香槟 主要 是 他 画 的 饼 真的 能 成 
1   一渠 绕 群山 精神 动 天下 
0   那 之后 赵 就 下台 了 可能 因为 年代 比较 近 吧 
0   而且 座位 很多 我们 图书馆 占座 很 严重 
0   我 骂 男 的 仍然 是 骂 完 了 我 也 不能 乐 起来 
1   飞檐走壁 的 高手 很多 是 作者 虚构 出来 的 
1   4 图为 2013 年 6 月 20 日 
0   你 这 一点 积极性 没有 啊 277277 
1   一步步 走向 世界舞台 中央 
0   正在 考虑 要 不要 明天 点点 辣 的 吃 
0   我 只见 过 一个 活 的 女权主义者 
0   明天 几点 见面 九点半 或者 九点 
0   和 浏览器 打开 的 有 区别 而且 你 知道 这个 编译器 
0   我 看见 说 说 了 我办 银行卡 受阻 了 
0   不 被 干涉 的 写 一样 的 内容 写 点 村里人 看不懂 的 东西 就 比较 安全 吧 
1   亮相 与 续航 两道 题 
0   那 你 现在 不是 两边 耳朵 都 痛 
0   准备 考完试 和 一个 同学 去 学校 的 心理 咨询室 问 一下 
1   这是 山西省 红十字 情缘 志愿 服务队 开展 的 
1   正是 有 无数 具有 超强 人格 力量 的 优秀 共产党员 不断涌现 
0   因为 现在 知道 了 sld 是 个 乐色 人 
1   痴 对 工作 的 狂 对 得失 的 傻 
1   成为 浙江 必须 回答 好 的 一道 考题 
1   无数次 进入 人们 的 视野 
1   坚持 人民 至上 就要 坚持 以 人民 为 中心 
1   弟弟 新兵 十几岁 对 战场 充满 想象 
0   但 睡不着 了 起床 力 感觉 非常 高深 
0   定制 什么 好 捏 我 刚刚 准备 去 买 御守 什么 的 
0   其实 也 就是 对 着 注音 捋 了 一遍 
1   为了 让 高原 上 的 乡亲们 通过 产业 脱贫 
0   粉 头发 矮个子 提取 她们 的 统一 特征 
0   也 有 长得 很 欠 打 的 幼儿园 小孩 啦 
0   并 输出 这个 最 ⼤ 数值 
1   一群 热血 少年 迎 篮 而 上 无论 对手 多 强大 
0   不 影响 我 打拳 啊 有 几个 傻 逼 男 的 的 行为 我 也 很 反感 
0   日记 应该 倚重 于 记录 当时 当下 吧 
1   两位 医生 也 成 了 网红 
0   如果 不 承认 … … 不太好 否认 大自然 是 艺术 吧 
0   现在 正在 积极 还债 今日 🈚 ️ 早八 
0   不 知道 为什么 今天 舍友 睡得 好 早 
0   我 也 不 太 喝 奶茶 喝 不 明白 
1   奉献 的 力量 激励 不懈 奔跑 让 奋斗 的 接力 从未 间断 
1   100 年来 这些 震撼人心 的 呐喊 
1   有效 遏制 了 案件 快速 上升 的 势头 
0   所以 你们 都 需要 接受 伦理 的 拷打 
0   隔壁 科幻 群 的 锐评 转 不了 不 知道 为什么 
0   为什么 我 昨天 没 这个 觉悟 啊 有个 学长 给 我们 拉 了 个 群 
0   这种 我 不 关心 你 也 没 说 啊 
1   这份 纯净 把 绿水青山 建得 更 美 
0   而且 没有 一点点 挡住 的 你 吗 我 不 读书 了 之后 现在 没 办法 发表 美丽 感想 
1   走 得 好 能够 立党 立国 兴党 强国 的 正确 道路 
0   拍 不 出来 我们 开学典礼 取消 了 
0   应该 是 出 报告 的 时间 起算 吧 
0   就 这样 算了 老师 问 了 我 再 解释 
1   这 就是 成都 这 就是 青春 这 就是 成都 大运会 
0   我 还 以为 是 布偶 猫 变成 了 真 猫 … … 
0   关于 3 目前 二字 最多 笔画 鹰潭 
1   我们 的 愿望 很 沉重 希望 他们 每次 出去 
1   邢益 凡 就是 这样 进校园 的 
0   就是 笔 烂账 很难 捋 得通 反正 现 China 的 基本 战略 是 稳 
1   既 违反规定 又 造成 了 不良 示范 
0   不仅 清空 了 购物车 甚至 加价 买 了 更好 的 
0   太 魔幻 了 我 也 不敢 信 如果 是 真的 
1   接续 奋斗 我国 脱贫 攻坚战 取得 了 全面 胜利 
0   正好 我 解封 你 什么 时候 去 呀 
1   而且 在 民主 法治 公平 正义 安全 
0   你 这么 说 好像 也 对 话 说 用 iPad 做 PPT 
1   那么 这个 党 究竟 是 个 什么 样子 
