label   text_a
0   刚刚 按照 图纸 打毛线 打 一半 感觉 不 对 
0   八点 才 起来 [ emoji : 307 ] [ emoji : 307 ] 
0   舍友 ( 拍照 翻译 ) ( 找到 答案 ) 
1   小确幸 踔厉奋发 笃行 不怠 让 我们 一起 向 未来 
1   从 务农 到 成为 北大 保安 再 从 北大 保安 到 北大学生 
0   morning 要不是 今天 实验课 我 也 是 现在 起床 
0   如 心血管 疾病 癌症 等 
0   我 看 懂 了 我 的 电脑 是 win7 
0   哥们 在 今天 11 : 59 终于 想起 要 写 论文 了 
0   似乎 每个 人 名 后面 都 打 句号 
0   如果 你 隔离 了 我 就 只好 自己 出去 吃 了 
1   养老 有没有 保障 等等 
1   为 孕妇 蹲下 系鞋带 的 公交 司机 
1   智能手机 的 适 老化 改造 正在 加快步伐 
1   浑身是劲 儿 笑容 灿烂 再 大 的 梦 都 敢 做 
0   网安 电信 还管 这个 
0   从小到大 女生 都 被 教化 着 说 不用 有 太 厉害 的 学历 
0   北外 从西 走 到 东 也 只用 十分钟 不到 
0   不过 咖啡因 确实 有 成瘾性 咖啡因 确实 也 有效 
1   以 更 有 活力 的 文明 成就 贡献 世界 
1   女子 轮椅 射箭 运动员 周佳敏 男子 肢残 田径 运动员 王浩将 担任 中国体育代表团 旗手 
1   江山 就是 人民 人民 就是 江山 
1   外部环境 更趋 复杂 严峻 和 不 确定 
0   我妈 发现 的 时候 我 手臂 上 已经 多 了 十道 疤痕 了 
0   看 进度条 是 20 00 的 时候 脱口而出 已经 看 八分钟 了 
1   当然 要 遵守 相关 的 礼仪 规范 
0   毕竟 小白鼠 选 导师 好难 啊 不是 很 懂 
0   慢悠悠 地看 刷题 了 开始 一两次 我 还 傻乎乎 地 读完 了 
1   董璐 一场 爱心 接力 解了 白血病 患儿 药品 短缺 的 燃眉之急 
0   谁谁谁 表态 一下 吧 具体 我 再 问问 
1   严禁 出现 广告 内容 及 插件 也 不能 随机 出现 广告 或 临时性 的 广告 弹窗 
1   细致入微 做 工作 点滴 小事 暖 人心 
1   为 大学生 提供 假期 实践 基地 不断创新 托管 服务 内容 
1   上面 照片 里 的 景色 看起来 很酷 
0   只是 嫌 U盘 太乱 了 嘛 刚刚 删 了 8 个 多 G 的 东西 
1   伤 的 是 小 动物 痛 的 是 全 社会 
1   奔赴 战场 为 祖国 而战 
1   国家 发改委 指出 预计 到 2025 年 
1   违规 改装成 灰色 产业链 条 一些 不法 商家 有偿 提供 场地 
1   疫情 过后 的 这个 
0   做事 仍 不能 在 各 方面 遂 人愿 
1   传承 的 力量 弥足珍贵 
0   别太 复杂 就行 第三 学期 的 课 6.20 开课 
0   差评 哈哈哈哈 哈哈哈 我 让 我 爸 买 水 
1   生命 多 了 一层 鲜亮 的 底色 
0   但是 我 已经 刷 了 牙 了 但是 我 饿 了 
1   当 数量 激增 的 游客 遇上 有限 的 门票 
0   这种 好 几天 之后 的 建议 记在 日历 上 
1   就 这样 男子 坐上 了 派出所 的 车 
0   我们 小组讨论 课要 选题 做 ppt 
1   一边 和 最 古老 的 文物 打交道 一边 拥有 着 最新 最潮 的 兴趣爱好 
0   我 给 当代 大学生 丢脸 了 刑法学 
1   感召 了 无数 人 如盏 盏 明灯 如 簇簇 烈焰 
0   地铁 费 也 不怎么 便宜 244 美术馆 我 没 去过 
1   一代 又 一代 劳动模范 以 创造 创新 
1   公共安全 的 承重墙 岂容 野蛮 的 锤子 
1   对此 网友 纷纷表示 不解 : 为什么 没有 属于 他们 的 墓碑 
1   彻夜 为 守护 小羊 抵抗 狼群 在 寒风 酷雪中 奔走 于 高原 之上 电影 中 的 一幕幕
0   要 以 读完 为 目标 最后 就 能 读 一半 
0   个人 意见 而且 要 讲 得 比较 有 特点 
0   中午 吃 的 外卖 加券 21.9 晚上 看 实体店 22 
1   还 铸造出 了 爱国 创业 求实 奉献 
1   早已 淡去 留在 记忆 深处 的 是 无尽 的 力量 呈现 在 眼前 的 是 泪水 汗水 铺就 的 征途
1   马若虎 还 记得 七一 勋章 颁授 现场 
0   睡觉 了 晚安 喵 域名 续费 好贵 啊 
0   啥 也 看不到 我 这边 我 听 zxt 说 武汉 下雨 了 
1   拉面 师傅 现场 上演 拉面 穿针 
0   找到 系统 中 自带 的 远程桌面 连接 
1   世所 罕见 的 经济 快速 发展 奇迹 和 社会 长期 稳定 奇迹 
0   好像 初中 同学 不过 他 休学 了 一年 
0   cjj 以前 想考 人大 草 怎么 感觉 这个 
0   每天 就活 在 半途而废 里 比如 今天下午 我 就 准备 去 洗澡 然后 把 袜子 洗 了 
1   今日 之 中国 人民 真正 成为 国家 
1   忘我 的 拼搏 奉献 为 全国 各族人民 树立 了 学习 的 榜样 
1   新华社 记者 赵琬 微摄 高考 是 一场 
0   什么 互联网 名人 来源 是 账号 查找 
0   提不起 兴趣 而 原神 则 是 高雅 的 风情 
1   海报 中 第一书记 胡小明 用 双手 点亮 明灯 
0   但是 我 实在 是 太困 了 别死 啊 
0   悲报 还有 一篇 字数 加倍 的 文革 结束 之后 被 特聘 到 你 武 
1   新年伊始 保持 好 奋斗 的 姿态 做个 平凡 英雄 在 平凡 的 工作 中过 出 独一无二 的 好 生活
0   赢 了 早上好 除夕 快乐 
0   谢谢 蝶 嗯 刚 咬破 的话 舌尖 有点 刺 
0   出门 买 奶茶 咯 啊 哈哈哈 刚下 日语课 
1   更 不是 我 就 开个 玩笑话 不要 当真 
0   面基 pwj 从 俩 号 的 id 和 头像 可以 看出 
0   加油 上课 吧 打 工人 [ 混合 消息 ] 
0   我要 急死了 我想 找个 例题 半天 找 不到 
0   又 一大堆 东西 没 地方 放 起床 了 
0   只 剩下 饭钱 了 我 确实 买 了 粥 
0   god save me 好像 就 你们 班 和 3 班 明天 上午 返校 
1   人才 蔚起 国运 方兴 
1   全民运动 时代 已经 来临 你动 起来 了 吗 
0   这种 东西 是 天生 的 吗 可以 练 出来 吗 
1   歌唱祖国 响彻 太空 
0   那个 version52 又 是 何方 人物 所 创造 
0   200 元 体验 还 不错 说得好 👏 🏻 👏 🏻 👏 🏻 
1   引导 金融机构 加大 对 实体 经济 特别 是 小微 企业 
1   当 生命 面临 无法挽回 的 逝去 时 
1   关键在于 要 对 网暴者 依法 重拳出击 
1   师生 朝夕相处 建立 了 深厚 的 情谊 
1   思接 千载 的 心绪 
0   内 卷 教育 造就 了 一大批 大学 贴 吧 
1   炸街 缘何 屡禁不止 
1   高质量 发展 不是 一时一事 的 要求 
1   引发 广泛 舆论 关注 不少 网民 拍手称快 
0   国庆 不 调休 
1   其中 有个 我们 熟悉 的 身影 因 发光 假肢 短 视频 走红 的 
1   环卫工人 们 都 见 过 
0   我 房门口 地上 一大堆 木屑 我 昨天 还是 没 洗澡 
1   设立 国家 教师 奖 对 有 重大贡献 的 教师 
0   和 我 没关系 好像 有 重映 
1   医疗卫生 等 方面 民生 工作 
1   但 他们 的 举动 却 闪闪发光 令人 动容 
1   其实 担任 手语 主播 只是 她 的 副业 
1   不怕牺牲 英勇斗争 讲 的 是 政党 品格 
0   织 不 完 就 晚 两天 送 晚 两天 别人 估计 都 要 开学 了 
0   武奸 怎么 这么 多 早八 数学课 太 折磨 了 
1   真正 地 体现 人民 当家作主 
0   我 这个 四代 我 啥时候 睡 啥时候 醒 还 挺准 
0   在 寝室 待 着 我 真的 会 腐烂 掉 
0   你 也 早点 睡 指 三点 睡 我 上火 是 有 理由 的 
1   但 这 并 没有 影响 她 成为 优秀 的 人 
0   哇 我 以为 是 21 号 月亮 也 太 朦胧 了 
1   只要 全力以赴 就是 胜利 
1   都 可能 引发 网暴 
0   不 知道 盗 某 群里 的 很 好 现在 是 我 的 了 
0   网易 云 的 愿望 清单 删不掉 非主流 语录 
0   江夏区 图书馆 不是 之前 去过 吗 趁 高中 还 没 放假 去 高中 蹭 教室 ( ) 
1   上图 中 老人 就餐 的 地方 是 湖南省 常德市 武陵区 今年 11 月 开始 营业 的 长者 大 食堂 
0   但 剧情 还 不错 比 满江红 值得 看 反正 
0   但是 我 觉得 我们 学校 这些 学生 社团 好像 都 挺 缺人 的 … … 
0   少管 人 我 很 喜欢 管 别人 也 是 其中 之一 
1   江苏 扬州 石塔 菜场 一方 小小的 净菜 摊前 
0   看看 我 还 提醒 你 了 277 因为 有事 在 忙 就 忘记 了 
0   不过 很少 2 . 大部分 人 所 讨论 的 
1   这为 下 一步 乡村 振兴 战略 如何 
0   他 和 旁边 那个 小老虎 身上 纹 的 是 一路 的 
1   教师 在 教室 里 书写 新学期 寄语 
1   每当 听到 旋律 响起 总是 不由自主 地 跟着 轻轻 和 
0   我草 校园网 也 太差 了 找 隔壁 群群 u 借钱 
0   欺男霸女 黑社会 组织 对 男女 的 侵害 是 一致 的 ; 
0   在家 完全 没 法学 苦 没有 图书馆 久 矣 
1   逆行 的 90 后 00 后 娃儿 们 
0   我 刚刚 把 那个 书下 下来 看 了 一眼 
1   在 零 基础 的 情况 下 利用 上下班 的 通勤 和 下班 后 的 时间 进行 学习 
1   何以 文明 
1   学中 干 一步一个脚印 攀登 本领 才能 越来越 强 
1   越来越 多 的 人流 物流 信息流 货币流 
0   于是 选择 了 了 厌学 与 逃课 上课 睡觉 
1   但心 与 心 却 贴 得 更 近 了 
0   之前 和 cjj 他们 一起 坐过 末班车 
1   1 上 一秒 泪流满面 下 一秒 拭泪 前行 
0   我 去 问问 群 u 作为 一个 AI 语言 模型 
0   今天 是 圆 月亮 噢 今天 是 九月 十三 
0   10 倍 尼玛 我们 校园网 上传 速度 是 下载速度 的 六倍 
0   不是 很会 骂人 咳嗽 一个月 了 刚刚 在 zzk 他 爹 那里 打 了 一针 ( ) 
0   哪有什么 动机 你 这 比高 数 的 解析 还 奇怪 
1   听到 他 的 心跳 他 才 露出 笑容 
0   还 惦记 你 那 b 游戏 笑 死 了 
0   为什么 我要 读懂 机器码 呢 但 你 还是 乖乖 读 吧 
1   那么 伟大 复兴 也 是 要 实现 人民 的 幸福 
0   我 才 知道 我重 一 开始 就是 错误 的 
0   下午 第一节 体育课 这话 可 真的 是 一句 话 
0   隔句 押韵 了 每日 散步 1 / 1 
1   热门 博物馆 一眼 看去 都 是 人头攒动 
0   并且 现在 对 政治 的 掌控 主要 来源于 
1   认清 光明前途 具有 改变 历史 的 思想 伟力 
1   而是 按照 统筹 人与自然 和谐 发展 的 要求 
1   这是 家门口 的 幸福 
1   我 和 我 的 祖国 一刻 也 不能 分割 
1   提前 10 秒 将 减少 39% 伤亡 
1   从 工业 遗产 到 冬奥 场馆 首钢 园 实现 了 竞赛 场馆 与 工业 遗产 再 利用 
0   只有 半 晚上 晚上 就 开始 咽喉 痛 发烧 了 
1   马若虎 伟大 远征 用 鲜血 和 生命 铺就 
1   受过 数不清 的 疲累 泪水 折磨 但 都 咬紧牙关 一一 克服 了 
0   刚刚 准备 睡觉 突然 想起 今天 一天 知道 刚才 都 没有 想 关于 任芳 和 孙乐迪 的 任何 事 
1   被 青藏 两省区 各族人民 称为 幸福 天 路 
0   本来 准备 写 四种 二律背反 发现 写 完 第一种 之后 差不多 凑够 字数 了 
0   那 你们 自救 的 手段 也 应该 排除 
1   在 过去 近三年 时光 里 我们 只能 从 电视 画面 中 看到 孟晚 舟 
0   早上 8 点 就 不辞辛劳 地 叫醒 孩子 去 补课 
0   华小科 多 好看 呐 你们 武大 人 怎么回事 
0   马上 要 垮台 了 现在 在 群里 吵架 
1   这 反映 了 很多 残疾人 的 心声 
0   还 在 等 公交 今天 又 是 迟到 的 一天 
1   这次 公布 的 指导 意见 征求意见 稿 中 
1   这些 作品 中 有 奋斗 的 人民 有 奋进 的 中国 
0   华师 有 7000 的 专业 刚好 是 英语 
1   平原 火车站 行车 室 监控 视频 记录 下 了 3 名 铁路 值班人员 收到 地震 预警 瞬间 的 反应 
1   这是 志愿军 入朝 以来 集中 火炮 数量 最 多 
1   革命战争 时期 沂蒙 老区 420 万 人口 中 
1   扎西德勒 
1   近日 贵州大学 的 图书馆 里 举行 了 一场 特别 的 演出 
0   我 他 妈 六点半 被叫 起来 了 酒店 又 睡 不好 
1   比如 近年来 国内 掀起 蓝花 楹 热 
0   陷入 疯癫 进入 了 光荣 的 计院 
0   导致 徕 卡 十几万 的 s3 拍 出来 是 没有 小米 手机 好看 的 
0   在 等 更 专业 的 人 给 我 解答 
0   我超 我 不好 说 我 也 不好 说 间歇性 精神病 在 没 发病 的 时候 杀人 也 要 判刑 的 
0   负 能量 是 何等 寻常 的 东西 沦于 虚无 与 迷惘 之中 也 亦 尔尔 
0   要 不 只 送 大脑 吧 再 骂 我 就要 哭 了 
1   带 着 这样 的 态度 再 看 残奥会 上 那些 动人 的 瞬间 
1   手机 平板 中 的 动画片 小视频 
0   好妙 的 地名 我 以前 住 在 这 幼儿园 和 小学 一 二年级 
1   别来 XX 各种 约 不到 的 劝退 视频 
1   在 当时 经济 文化 远远 落后 于 世界 的 东方 大国 
1   新华社 发 为了 这 一天 中华民族 浴血奋战 了 
1   也 是 在 那 一年 聂耳 的 生命 画上 了 休止符 
1   以 系统 思维 谋划 推进 形成 与 之 相适应 的 思想观念 
1   不少 突然 火 起来 的 网红 打卡 点 
1   这场 深刻 革命 是 对 生产方式 生活 方式 
1   炎炎夏日 他 坐在 餐厅 里 热到 汗流浃背 依然 全神贯注 背书 
1   让 他们 能够 食 无忧 又 在 一定 程度 上 缓解 了 子女 们 照顾 老人 的 压力 
0   并且 在 难受 并且 有 外力 推动 你 开始 工作 
0   给 cjj 带 吃 的 把 我整 社恐 了 
1   在 他 看来 这个 创作才能 不过 是 发挥 了 专业 优势 
0   现在 也 一身 难受 多 休息 会儿 吧 
1   我们 也 籍 诗集 之名 向 每 一个 平凡 
1   过去 的 100 年 中国共产党 矢志 践行 初 心 使命 
0   去 陪 妈妈 了 
1   能 在 赛场 上 展示 运动 的 魅力 和 更 快 
0   [ emoji : 307 ] 是 关注 青年 安全 的 吗 277 
0   但是 线 依旧 乱乱的 用 电脑 把 插板 藏 起来 还 行 
0   最后 是 无法 开机 鬼 知道 我 今天 晚上 经历 了 什么 
1   这是 多次 参加 进 博会 的 各国 客商 们 共同 的 感受 
1   我 生来 就是 人杰 而 非 草芥 我 站 在 伟人 之肩 藐视 卑微 的 懦夫 
1   如何 做好 五一 假期 的 旅游 接待 
1   图为 花艺 爱好者 在 学习 插花 真正 活色 生鲜 的 日子 既 囿于 厨房 
1   做 就要 做好 
0   然后 我们 就 联合 安利 给 了 别的 同学 
1   互相帮助 互相学习 互相 讨论 优秀 真的 会 
0   毕竟 我 与 星空 重点 在 我 但是 你 要 强调 什么 趁早 想 清楚 
1   也 要 扛起 炸药包 冲向 敌人 誓死 守卫 阵地 这些 让 人 揪心 的 镜头 
1   更难 想到 她 在 四年 前 曾 接受 过 肝移植 手术 
0   118118118 今天 的 月亮 我 看到 了 
1   万物 有所 生 而 独知守 其根 
1   这 又 是 一部 不 普通 的 诗集 
0   我 可能 有点 民族主义 吧 264 你 错过 了 一个 世界 
1   关键 在 人才 
1   充分 展示 了 中国 特色 社会主义 的 制度 优势 和 旺盛 生命力 
1   孩子 能 不能 上 好学 能 不能 找到 工作 
0   用 手机 好 了 * 因为 那个 是 多 端的 
1   不要 让 刷题 比分数 成为 华山 一条 路 
1   千万别 小瞧 孩子 们 的 梦想 这些 都 会 成为 他们 成长 的 动力 
0   可能 就是 忘记 了 
0   权 鄙人 复读 人 
1   全运会 对 全民 健身 的 牵引 和 带动 作用 更是 日趋 明显 
0   谈到 不 背单词 的 人 就 蛮 恼火 的 
0   这部分 工作 不 到位 反而 助长 了 滥交 的 倾向 
0   你 的 成绩 为良 
0   往往 是 最后 一天 写 完 上交 反正 就是 拖延 症 
0   写 数学题 磨磨 唧唧 一个 题写 一半 就 停止 思考 发呆 了 
0   不错 非常 简洁 明天 fxy 去 成都 上学 
0   是 基德 不是 别人 是 基德 
1   李妍 你 是否 记得 在 遥远 的 月球 上 有 一只 沉睡 的 兔子 
0   初三 放假 了 吗 初三 前天 和 昨天 中考 呢 
1   长期 的 孕育 是 一个 不断 积累 积淀 的 过程 
0   火要 没 啦 🈚 ️ 手机 qq 人士 
1   这首 嘹亮 的 歌 原名 八路军 进行曲 
0   急不来 专业 之内 和 专业 之外 都 可以 想想 
1   配合 学生 运动 一边 从事 革命 工作 
0   也 没 好吃 的 所以 就 学习 了 一起 当 奋斗 b 
0   不行 脑子 开始 晕 了 速通 大 失败 
0   今天 yc 上学 去 了 他 说 寝室 里 热 死 
0   而且 太久 不谈 感情 了 根本 写 不 出来 啊 
0   刑法 和 民法 就 另 说 了 不会 完全 不会 
0   还好 我 下午 没课 等 下 回去 睡大觉 
1   当天 刊登 了 庆祝 抗日 胜利 中华民族 解放 万岁 
1   每个 人 都 是 生活 的 主角 每个 人 都 是 时代 的 主角 
1   还 记得 非洲 代表 激动 得 在 大会 现场 起舞 的 感人 场景 
0   然后 你 就 对 着 试卷 乱 理解 然后 没 及格 
1   用心 考 的 是 商家 的 热心 诚心 和 良心 
1   同样 别忘记 树欲静 而风 不止 
0   明天 专心 干活 但 计算机 人 永不 为奴 
0   你 这么 恐男 有没有 想过 你 爹 也 是 男 的 
1   情真意切 地 提醒 家长 暑假 不 规划 
0   但 我们 不 知道 真假 也 是 大学生 特色 
1   这个 从小 热爱 滑雪 为 实现目标 奔波 于 学业 和 训练 之间 的 女孩 
0   男性 的 同温层 
0   乱码 了 属于 是 和 Mac 的 浏览器 不 适配 吧 
0   谢邀 正在 火车 上 没有 家 可以 回 吗 
1   包括 音乐 网络文学 服饰 动漫 影视剧 
0   你 可能 去 北京 要 隔离 了 ( ) 
0   张夏醉 了 路 都 走 不 利索 了 我 和 楚佳杰 正在 互送 他 回家 
0   你 也 要 早睡 所以 说 讨厌 政治 
0   8 . bilibili 大楼 塌 了 
0   你 自己 能否 注意 到 
0   这 也 没到 25 日 啊 救命 你们 都 不 打游戏 的 吗 
0   就 像 一个 序号 一样 标注 图片 知乎 就是 通过 你 传送 的 md5 码 确定 你 发送 的 是 哪张 图片 的 
1   引洮 供水 工程 仅 输配水 干 支渠 就 长达 1000 多公里 
1   抗震救灾 精神 大地 的 伤痕 用 爱 和 坚强 缝合 
1   到家后 他 才 发现自己 身上 都 是 伤 
0   还有 我 的 网站 备案 了 虽然 还是 因为 某些 未知 因素 
0   事实上 底层 男性 的 生活 水平 是 低于 同等 阶级 的 女性 的 
0   直接 睡 了 算了 可能 感冒 但是 不能 给出 任何 建议 ( 
0   如果 有 机会 我 也 去 北京 逛逛 
0   因为 计算机 会 更 不 自由 互联网 行业 
0   我 觉得 太黑 了 有点 不是 黄种人 的 那种 黑 了 
0   疾病 影响 过量 的 糖 摄入 还 可能 导致 多种 慢性 疾病 
0   减少 饮料 中 的 糖分 摄入 增加 蔬菜 
1   这是 21 世纪 人类 首次 月球 采样 返回 任务 
1   不畏艰难 持续 接力 攻克 了 一个个 技术难题 
0   会 纸坊 了 吗 没 可能 还 得 在 学校 待 段时间 
1   公共安全 的 承重墙 岂容 野蛮 的 锤子 
1   从 夯 基垒 台 立柱 架梁 到 全面 推进 
1   突然 被 从天而降 的 铁片 击中 腹部 
1   我们 不曾 忘记 浪漫 至死 的 李秉权 
0   不 记得 了 好像 差不多 原来 350 
0   这话 显得 格外 有 分量 你 手机 修好 之后 还 能 找到 古老 的 聊天记录 吗 
0   我们 渴望 把 自己 从 歧视 中 解救出来 
0   今天上午 也 要 上工 是 早 八 但是 是 我 讲课 
0   就 只当 个 旁观者 … … 我 只能 看到 这 一小 页 的 内容 
0   两 长辈 还 先争 起来 了 我 被 吵醒 
0   我 可以 明确 告诉 你 上面 几台 机器 没有 一个 可以 和 小米 12su 对比 的 
0   主要 也 只是 来源于 自己 所以 就 把 自己 的 解决 方法 代入 进去 了 
1   拉动 经济 发展 的 马力 更足 为 经济 发展 注入 澎湃 动能 
0   不过 以上 的 说法 的 依据 只有 刑法 条文 
0   来 图书馆 睡觉 了 喵 打 到 现在 准备 去 吃饭 
0   我 在 实验 [ emoji : 317 ] 
0   但 就是 不想 去 做 然后 就 很 封闭 自我 ( 
1   今日 主角 千里 万里 追寻着 你 
1   4 对于 特殊 的 孩子 来说 一个 善意 的 微笑 
0   同学 咬 死 是 被盗 号 了 这下 骑墙 了 
0   刚刚 在 搞 心理 辅导 看 你 想 把 这 东西 拿来 做 什么 用 
0   和 pwj 玩 文明 6 玩到 现在 晚安 277 
1   百年 来 我们 党高擎 民族 精神 火炬 
1   把握 当下 坚定 前行 
1   发展 是 第一 要务 人才 是 第一 资源 
0   124124 你 上课 8 [ 混合 消息 ] 
0   因为 有 笨蛋 进来 不 知道 关门 都 说 了 独卫 
1   群众 项目 如 广场 舞 轮滑 太极 等 
1   邓稼先 朱光亚 王淦昌 等 多位 大师 
0   这是 主要 分支 方向 你 这 不是 好几个 专业 吗 
0   陈子健 我 ( 主要 逛 景点 太贵 不如 逛 学校 ) 
0   我 想 读 网安 我 想 去 武大 后来 发现 这 两个 结合 
1   纪念地 宛若 星辰 
1   样板间 感知 互联网 脉动 的 活 标本 
0   读书笔记 读 你 妈 她 就是 让 我们 就是 概括 段意 
0   我 只是 自救 没 办法 考虑 太多果 咩 那 塞 
0   Python 一种 编程语言 我 看到 学 语言 也 要 会点 编程 
0   1 那 我们 男性 是否 也 可以 被 这种 
1   他们 在 拉萨河畔 的 荆棘 林中 沙石 滩 上 开荒 种地 
0   你 怎么 又 出去 谁 允许 你 的 我 马上 上课 然后 改 论文 
0   全 中国 的 高校 都 是 一般 傻 逼 吗 
0   应该 叫 这名 吧 摆烂 or not 
0   尝试 矫正 作息 今天 ddl 了 今天 ddl 那 不是 还有 24h 嘛 
1   挑战 所有 不 可能 一大批 单翼 天使 
0   我 也 差不多 用力 过猛 了 写 了 两千 七百多 个 字 
0   我 只是 洗完 澡 没事 做 昨天 没睡 好 
0   好像 也 不行 [ 混合 消息 ] 不会 是 点 这个 裁剪 的 吧 
0   分享 奇奇怪怪 的 图片 + 10086 
0   你 永远 不 知道 考试 前一天 晚上 你 的 同学会 卷 成 什么 样子 
1   今日 之 中国 青年 突击队 青年 攻坚 组 
0   玄幻 小说 还 挺 好看 ( 非常 有名 的 一个 文了 
0   对面 也 在 用 唯物主义 唯物主义 对 拼 了 
1   火力 最强 的 一次 战役 1100 多门 火炮 
1   会 一直 延续下去 每个 人 都 是 生活 的 主角 
1   拓荒 牛 砥砺 奋进 锐意进取 于 万千 荆棘 中 杀出 血路 
1   可 他 却 因 伤势 过重 牺牲 年仅 27 岁 
0   我 知道 那 玩意 铁是 对线文 我 真的 就是 乐子 人 
1   其实 不少 家长 知道 孩子 沉迷 手机 并 不好 
1   办好 中国 的 事情 关键 在 党 
0   你 却 关心 你 只 关心 你 自己 
0   和 他 观察 到 的 不 一样 真打 女权 的 会 关心 谁 是 啥 啥 大使 吗 
0   智商 较 高 反而 会 更 痛苦 吗 知道 自己 可以 
0   我 其实 可以 睡觉 了 但是 还 挺 清醒 的 
0   哈哈哈哈 哈哈哈哈 哈哈哈 学 东西 指 管理 
0   机器 学习 最初 就是 仿 神经元 构造 的 
1   从 区域 到 全球 的 发展 历程 凝结 着 一代代 航天 人 接续 奋斗 的 心血 
0   晚十 以前 永远 有人 
1   实现 中华民族 伟大 复兴 是 全体 中华儿女 的 共同 光荣 
1   也 被 一个个 平凡 英雄 感动 着 
0   同时 也 会 努力 挖掘 每位 同学 的 长处 
1   可爱 的 中国 迎接 最 可爱 的 人 
0   desktop for mac IP 1.14 . 43.189 
1   全心全意 为 藏族 人民 办好事 办实事 
1   宋燕 推动 高质量 发展 是 保持 经济社会 持续 健康 发展 的 必然 要求 
1   每 一个 努力 耕耘 的 人 都 在 用 双手 创造 幸福 
1   付出 · 复出 的 漫画 
0   花 一千多 坐地铁 这 就是 资本家 的 浪漫 吗 
1   被 违法 人员 用于 开 直播 打广告 变现 牟利 
0   比 我 想象 的 还要 早 很 好 看 不 进去 
0   往往 在 高薪 阶层 高 权力 阶层 男性 比例 更大 
1   要 干什么 这个 根本 问题 才能 确保 党 不 变质 
1   不再 东奔西跑 服务 近在咫尺 便利 是 幸福 
0   笑 得 我 想 死 来 点 科幻 笑话 
1   影片 展现 的 各类 场景 真实 得 令人 触目惊心 
1   暗含 在 有限 的 生命 中 创造 无限 的 可能 
1   至于 那些 聒噪 的 政客 不必 理会 
0   还 不如 去 北邮 
1   一阵 号声 天未晓 寻 火种 去 烧荒 
1   亲密 的 关系 让 他们 在 执行 任务 时 总是 默契 十足 
1   坚持 党的领导 具有 深刻 的 历史 逻辑 
0   一件 短袖 + 一件 厚 外套 在 室外 走 刚好 不冷不热 
1   暴风雨 中 那些 英勇无畏 互帮互助 的 人和事 
0   我 现在 还 没 进去 阿巴 阿巴 我 在 同学 家里 
1   要 坚持 公益 普惠 和 教师 志愿 参与 
0   其他 的 没有 招生 计划 应该 还 可以 读 湖南大学 
0   我 现在 在 一初 这边 没有 地方 坐 吗 
0   十九 周 二十 周 军训 我 好 想 吃 西瓜 啊 
1   这 十条 历史 经验 揭示 了 党 始终 立于不败之地 的 力量 源泉 
1   未来 的 路 只管 勇毅 前行 
0   对 机器 学习 绘画 的 否认 其实 是 对 人脑 思想 独特性 性 的 认可 
0   跟 他们 没 办法 相容 的 啊 啊 … … … … … … … … 
0   没 想 起来 他 也 这么 可爱 过 岁月 是 把 杀猪刀 哇 
1   恶意 就 沿着 网线 滋生 
0   / remake 你们 隔壁 的 北理 已经 转线 上 教学 几周 了 
0   我 这 几天 把 菜鸟 都 卸载 了 就是 怕 看到 你们 礼物 的 物流 
0   我 不 喜欢 解说 以及 一个 很 沙雕 的 up 
1   图为 疫情 期间 志愿者 为 社区 居民 分装 爱心 蔬菜 
0   好久没 写 HTML 生疏 了 ( ) 
0   顺其自然 或者说 继续 逃避 吧 不如 想想 中午 吃 什么 
1   这是 了不起 的 中国 人 了不起 的 中国 
0   感觉 是 一群 反贼 我们 寝室 俩 开 摆 了 
0   最近 几天 不 知道 自己 都 在 忙活 啥 
1   但 也 没能 改变 中国 人民 的 悲惨 命运 
0   我 手上 就 八百块 钱 了 保 不了 我 就 跟 这 一块 黑斑 过 一辈子 
0   三点 才 吃 上 饭 饿 三餐 就 可以 瘦到 这步田地 
1   从 带 着 鲜明 国防 体育 烙印 的 竞技 大会 
1   两代 缉毒 警察 
0   糖尿病 心血管 疾病 脂肪肝 等 健康 问题 
0   我 还要 带 个人 初中 同学 到时候 可以 分头去 找 各自 的 老师 的 班 去 玩 
1   在 新 中国 成立 以来 长期 奋斗 的 基础 上 
0   对不起 我 是 一个 绝望 的 文盲 我 不 识字 
0   我 之前 考 某某 专业课 也 是 十二点 睡 三点 起 
0   睡 了 做全 寝室 第一个 睡着 的 人 
0   比 我 在 武汉市 中心 街道口 那边 玩 都 贵 
0   好好 的 学长 我 背单词 快困 死 了 
1   哈尔滨工业大学 的 录取 通知书 
0   要是 一 开始 就 知道 自己 不会 读 
0   你 真的 觉得 可以 吗 如果 我 是 一个 画师 
0   [ 混合 消息 ] 没有 被 分手 过 
0   最 有意思 的 是 去年 清北 根本 没 在 湖北 招 文科生 
0   知名 社团 确实 难加 一些 比如 我们 学校 动漫 社 
1   我 为什么 不看 残奥会 
1   在 这个 宝贵 的 青年 阶段 去 拼搏 
1   强烈 的 高原 反应 时常 让 战士 们 出现 脸肿 
1   今天 我们 关注 的 主角 是 他 中国 无腿 登顶 珠峰 第一 人 
1   记在 了 心里 
1   一次次 上演 着 中国 速度 中国 力量 
1   持续 完善 高质量 的 非全日制 研究生 培养 体系 
1   总书记 重要讲话 中 的 责任 
1   只有 把握 好 文明 旅行 的 尺度 将 
0   问题 就 出 在 出版 这件 事 为什么 在 国外 出版 
